run_id,task_id,task_family,task_source,human_source,score_binarized,score_cont,human_minutes,started_at,completed_at,minutes_floored,delta_task,minutes_derived,derivation
633,pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,13.87,0.0,6000000.0,100.0,0.45409172368526085,100.45409172368527,delta_corrected
634,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,60000.0,1.0,0.5337079083477181,1.533707908347718,delta_corrected
635,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,120000.0,2.0,0.5337079083477181,2.533707908347718,delta_corrected
636,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,120000.0,2.0,0.5337079083477181,2.533707908347718,delta_corrected
637,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,120000.0,2.0,0.5337079083477181,2.533707908347718,delta_corrected
638,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,180000.0,3.0,0.5337079083477181,3.533707908347718,delta_corrected
639,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,180000.0,3.0,0.5337079083477181,3.533707908347718,delta_corrected
640,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,240000.0,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
641,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,240000.0,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
642,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,240000.0,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
643,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,240000.0,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
644,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,240000.0,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
645,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,300000.0,5.0,0.5337079083477181,5.5337079083477185,delta_corrected
646,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,360000.0,6.0,0.5337079083477181,6.5337079083477185,delta_corrected
647,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,420000.0,7.0,0.5337079083477181,7.5337079083477185,delta_corrected
648,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,540000.0,9.0,0.5337079083477181,9.533707908347719,delta_corrected
649,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,900000.0,15.0,0.5337079083477181,15.533707908347719,delta_corrected
650,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,1200000.0,20.0,0.5337079083477181,20.53370790834772,delta_corrected
651,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,1440000.0,24.0,0.5337079083477181,24.53370790834772,delta_corrected
652,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,0.0,14940000.0,249.0,0.5337079083477181,249.5337079083477,delta_corrected
653,pico_ctf/208_no_internet,pico_ctf,HCAST,baseline,1,1.0,84.057,0.0,1500000.0,25.0,0.7639261018463438,25.763926101846344,delta_corrected
654,pico_ctf/208_no_internet,pico_ctf,HCAST,baseline,1,1.0,84.057,0.0,8400000.0,140.0,0.7639261018463438,140.76392610184635,delta_corrected
655,pico_ctf/208_no_internet,pico_ctf,HCAST,baseline,1,1.0,84.057,0.0,9780000.0,163.0,0.7639261018463438,163.76392610184635,delta_corrected
656,pico_ctf/256_no_internet,pico_ctf,HCAST,baseline,1,1.0,4.542,0.0,60000.0,1.0,0.7026217407889598,1.7026217407889597,delta_corrected
657,pico_ctf/256_no_internet,pico_ctf,HCAST,baseline,1,1.0,4.542,0.0,240000.0,4.0,0.7026217407889598,4.70262174078896,delta_corrected
658,pico_ctf/256_no_internet,pico_ctf,HCAST,baseline,1,1.0,4.542,0.0,660000.0,11.0,0.7026217407889598,11.70262174078896,delta_corrected
659,pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,0.0,420000.0,7.0,0.5696443386059935,7.569644338605993,delta_corrected
660,pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,0.0,780000.0,13.0,0.5696443386059935,13.569644338605993,delta_corrected
661,pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,0.0,1020000.0,17.0,0.5696443386059935,17.569644338605993,delta_corrected
662,pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,71.165,0.0,1800000.0,30.0,0.5103635532610696,30.51036355326107,delta_corrected
663,pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,71.165,0.0,2880000.0,48.0,0.5103635532610696,48.51036355326107,delta_corrected
664,pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,0,0.0,71.165,0.0,6540000.0,109.0,0.5103635532610696,109.51036355326107,delta_imputed_failure
665,pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,71.165,0.0,14580000.0,243.0,0.5103635532610696,243.51036355326107,delta_corrected
666,pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.119,0.0,60000.0,1.0,0.27603924014907344,1.2760392401490734,delta_corrected
667,pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,0,0.0,2.119,0.0,60000.0,1.0,0.27603924014907344,1.2760392401490734,delta_imputed_failure
668,pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.119,0.0,120000.0,2.0,0.27603924014907344,2.2760392401490734,delta_corrected
669,pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.119,0.0,180000.0,3.0,0.27603924014907344,3.2760392401490734,delta_corrected
small_tasks_baseline_102,request_routing/request_routing_10,request_routing,SWAA,baseline,1,1.0,0.15232020870000001,1737419472247.0,1737419484641.0,0.20656666666666668,0.0,0.20656666666666668,swaa_exact
small_tasks_baseline_142,request_routing/request_routing_10,request_routing,SWAA,baseline,1,1.0,0.15232020870000001,1737426363625.0,1737426371243.0,0.12696666666666667,0.0,0.12696666666666667,swaa_exact
small_tasks_baseline_241,request_routing/request_routing_10,request_routing,SWAA,baseline,1,1.0,0.15232020870000001,1737422071272.0,1737422078905.0,0.12721666666666667,0.0,0.12721666666666667,swaa_exact
small_tasks_baseline_32,request_routing/request_routing_10,request_routing,SWAA,baseline,1,1.0,0.15232020870000001,1737423933427.0,1737423943107.0,0.16133333333333333,0.0,0.16133333333333333,swaa_exact
small_tasks_baseline_103,request_routing/request_routing_2,request_routing,SWAA,baseline,1,1.0,0.16349003310000002,1737419485145.0,1737419493039.0,0.13156666666666667,0.0,0.13156666666666667,swaa_exact
small_tasks_baseline_143,request_routing/request_routing_2,request_routing,SWAA,baseline,1,1.0,0.16349003310000002,1737426371746.0,1737426381194.0,0.15746666666666667,0.0,0.15746666666666667,swaa_exact
small_tasks_baseline_242,request_routing/request_routing_2,request_routing,SWAA,baseline,1,1.0,0.16349003310000002,1737422079410.0,1737422087924.0,0.1419,0.0,0.1419,swaa_exact
small_tasks_baseline_33,request_routing/request_routing_2,request_routing,SWAA,baseline,1,1.0,0.16349003310000002,1737423943608.0,1737423958188.0,0.243,0.0,0.243,swaa_exact
small_tasks_baseline_104,request_routing/request_routing_3,request_routing,SWAA,baseline,1,1.0,0.1317242494,1737419493540.0,1737419501920.0,0.13966666666666666,0.0,0.13966666666666666,swaa_exact
small_tasks_baseline_144,request_routing/request_routing_3,request_routing,SWAA,baseline,1,1.0,0.1317242494,1737426381697.0,1737426392838.0,0.18568333333333334,0.0,0.18568333333333334,swaa_exact
small_tasks_baseline_243,request_routing/request_routing_3,request_routing,SWAA,baseline,1,1.0,0.1317242494,1737422088427.0,1737422093717.0,0.08816666666666667,0.0,0.08816666666666667,swaa_exact
small_tasks_baseline_34,request_routing/request_routing_3,request_routing,SWAA,baseline,0,0.0,0.1317242494,1737423958691.0,1737423963542.0,0.08085,0.0,0.08085,swaa_exact
small_tasks_baseline_105,request_routing/request_routing_4,request_routing,SWAA,baseline,1,1.0,0.20568578040000002,1737419502423.0,1737419518036.0,0.26021666666666665,0.0,0.26021666666666665,swaa_exact
small_tasks_baseline_145,request_routing/request_routing_4,request_routing,SWAA,baseline,1,1.0,0.20568578040000002,1737426393339.0,1737426406006.0,0.21111666666666667,0.0,0.21111666666666667,swaa_exact
small_tasks_baseline_244,request_routing/request_routing_4,request_routing,SWAA,baseline,1,1.0,0.20568578040000002,1737422094220.0,1737422103723.0,0.15838333333333332,0.0,0.15838333333333332,swaa_exact
small_tasks_baseline_35,request_routing/request_routing_4,request_routing,SWAA,baseline,0,0.0,0.20568578040000002,1737423964045.0,1737423983039.0,0.31656666666666666,0.0,0.31656666666666666,swaa_exact
small_tasks_baseline_106,request_routing/request_routing_5,request_routing,SWAA,baseline,1,1.0,0.1959773784,1737419518539.0,1737419528641.0,0.16836666666666666,0.0,0.16836666666666666,swaa_exact
small_tasks_baseline_146,request_routing/request_routing_5,request_routing,SWAA,baseline,1,1.0,0.1959773784,1737426406509.0,1737426417124.0,0.17691666666666667,0.0,0.17691666666666667,swaa_exact
small_tasks_baseline_245,request_routing/request_routing_5,request_routing,SWAA,baseline,1,1.0,0.1959773784,1737422104226.0,1737422119388.0,0.2527,0.0,0.2527,swaa_exact
small_tasks_baseline_36,request_routing/request_routing_5,request_routing,SWAA,baseline,0,0.0,0.1959773784,1737423983542.0,1737424011318.0,0.4629333333333333,0.0,0.4629333333333333,swaa_exact
small_tasks_baseline_107,request_routing/request_routing_6,request_routing,SWAA,baseline,1,1.0,0.2551247971,1737419529144.0,1737419542661.0,0.22528333333333334,0.0,0.22528333333333334,swaa_exact
small_tasks_baseline_147,request_routing/request_routing_6,request_routing,SWAA,baseline,1,1.0,0.2551247971,1737426417625.0,1737426435311.0,0.2947666666666667,0.0,0.2947666666666667,swaa_exact
small_tasks_baseline_246,request_routing/request_routing_6,request_routing,SWAA,baseline,1,1.0,0.2551247971,1737422119891.0,1737422132790.0,0.21498333333333333,0.0,0.21498333333333333,swaa_exact
small_tasks_baseline_37,request_routing/request_routing_6,request_routing,SWAA,baseline,1,1.0,0.2551247971,1737424011821.0,1737424029625.0,0.29673333333333335,0.0,0.29673333333333335,swaa_exact
small_tasks_baseline_108,request_routing/request_routing_7,request_routing,SWAA,baseline,1,1.0,0.27370838810000003,1737419543164.0,1737419557947.0,0.24638333333333334,0.0,0.24638333333333334,swaa_exact
small_tasks_baseline_148,request_routing/request_routing_7,request_routing,SWAA,baseline,1,1.0,0.27370838810000003,1737426435815.0,1737426462321.0,0.44176666666666664,0.0,0.44176666666666664,swaa_exact
small_tasks_baseline_247,request_routing/request_routing_7,request_routing,SWAA,baseline,1,1.0,0.27370838810000003,1737422133295.0,1737422143776.0,0.17468333333333333,0.0,0.17468333333333333,swaa_exact
small_tasks_baseline_38,request_routing/request_routing_7,request_routing,SWAA,baseline,1,1.0,0.27370838810000003,1737424030128.0,1737424047838.0,0.2951666666666667,0.0,0.2951666666666667,swaa_exact
small_tasks_baseline_149,request_routing/request_routing_8,request_routing,SWAA,baseline,1,1.0,0.2022289853,1737426462823.0,1737426476698.0,0.23125,0.0,0.23125,swaa_exact
small_tasks_baseline_39,request_routing/request_routing_8,request_routing,SWAA,baseline,1,1.0,0.2022289853,1737424048341.0,1737424058951.0,0.17683333333333334,0.0,0.17683333333333334,swaa_exact
small_tasks_baseline_109,request_routing/request_routing_9,request_routing,SWAA,baseline,1,1.0,0.29843700100000004,1737419576415.0,1737419592107.0,0.26153333333333334,0.0,0.26153333333333334,swaa_exact
small_tasks_baseline_150,request_routing/request_routing_9,request_routing,SWAA,baseline,0,0.0,0.29843700100000004,1737426477203.0,1737426520726.0,0.7253833333333334,0.0,0.7253833333333334,swaa_exact
small_tasks_baseline_248,request_routing/request_routing_9,request_routing,SWAA,baseline,1,1.0,0.29843700100000004,1737422157634.0,1737422173151.0,0.25861666666666666,0.0,0.25861666666666666,swaa_exact
small_tasks_baseline_40,request_routing/request_routing_9,request_routing,SWAA,baseline,1,1.0,0.29843700100000004,1737424059454.0,1737424083033.0,0.39298333333333335,0.0,0.39298333333333335,swaa_exact
678,reverse_hash/input1,reverse_hash,HCAST,baseline,1,1.0,20.133,0.0,300000.0,5.0,0.5137658164848385,5.513765816484838,delta_corrected
679,reverse_hash/input1,reverse_hash,HCAST,baseline,1,1.0,20.133,0.0,4380000.0,73.0,0.5137658164848385,73.51376581648483,delta_corrected
680,reverse_hash/input2,reverse_hash,HCAST,baseline,1,1.0,5.974,0.0,60000.0,1.0,0.41843296016056164,1.4184329601605616,delta_corrected
681,reverse_hash/input2,reverse_hash,HCAST,baseline,1,1.0,5.974,0.0,360000.0,6.0,0.41843296016056164,6.418432960160562,delta_corrected
682,reverse_hash/input2,reverse_hash,HCAST,baseline,1,1.0,5.974,0.0,1380000.0,23.0,0.41843296016056164,23.418432960160562,delta_corrected
683,reverse_hash/input3,reverse_hash,HCAST,baseline,1,1.0,3.85,0.0,120000.0,2.0,0.34831462141039193,2.348314621410392,delta_corrected
684,reverse_hash/input3,reverse_hash,HCAST,baseline,1,1.0,3.85,0.0,120000.0,2.0,0.34831462141039193,2.348314621410392,delta_corrected
685,reverse_hash/input3,reverse_hash,HCAST,baseline,1,1.0,3.85,0.0,600000.0,10.0,0.34831462141039193,10.348314621410392,delta_corrected
686,reverse_hash/input5,reverse_hash,HCAST,baseline,1,1.0,31.012,0.0,60000.0,1.0,0.7712721416770164,1.7712721416770165,delta_corrected
687,reverse_hash/input5,reverse_hash,HCAST,baseline,1,1.0,31.012,0.0,5940000.0,99.0,0.7712721416770164,99.77127214167702,delta_corrected
688,reverse_hash/input5,reverse_hash,HCAST,baseline,1,1.0,31.012,0.0,10080000.0,168.0,0.7712721416770164,168.771272141677,delta_corrected
689,reverse_hash/input6,reverse_hash,HCAST,baseline,1,1.0,22.0,0.0,1320000.0,22.0,0.0,22.0,delta_corrected
692,sadservers/lhasa,sadservers,HCAST,baseline,1,1.0,8.533,0.0,300000.0,5.0,0.5656306843497891,5.565630684349789,delta_corrected
693,sadservers/lhasa,sadservers,HCAST,baseline,1,1.0,8.533,0.0,600000.0,10.0,0.5656306843497891,10.56563068434979,delta_corrected
694,sadservers/lhasa,sadservers,HCAST,baseline,1,1.0,8.533,0.0,600000.0,10.0,0.5656306843497891,10.56563068434979,delta_corrected
698,search_server/twitter_password,search_server,HCAST,baseline,1,1.0,5.132,0.0,180000.0,3.0,0.3915969893365183,3.3915969893365183,delta_corrected
699,search_server/twitter_password,search_server,HCAST,baseline,1,1.0,5.132,0.0,300000.0,5.0,0.3915969893365183,5.391596989336518,delta_corrected
700,search_server/twitter_password,search_server,HCAST,baseline,1,1.0,5.132,0.0,420000.0,7.0,0.3915969893365183,7.391596989336518,delta_corrected
701,search_server/twitter_password,search_server,HCAST,baseline,0,0.0,5.132,0.0,4080000.0,68.0,0.3915969893365183,68.39159698933652,delta_imputed_failure
706,smart_contract_exploit/main,smart_contract_exploit,HCAST,baseline,0,0.0,484.256,0.0,10200000.0,170.0,0.25599999999967027,170.25599999999966,delta_imputed_failure
707,smart_contract_exploit/main,smart_contract_exploit,HCAST,baseline,0,0.0,484.256,0.0,28800000.0,480.0,0.25599999999967027,480.2559999999997,delta_imputed_failure
708,smart_contract_exploit/main,smart_contract_exploit,HCAST,baseline,1,0.9965740023,484.256,0.0,29040000.0,484.0,0.25599999999967027,484.2559999999997,delta_corrected
709,smart_contract_exploit/main,smart_contract_exploit,HCAST,baseline,0,0.0,484.256,0.0,205800000.0,3430.0,0.25599999999967027,3430.256,delta_imputed_failure
710,spn_cryptanalysis/3-stage-spn,spn_cryptanalysis,HCAST,estimate,0,0.0,180.0,0.0,27480000.0,458.0,,458.0,uncorrected_no_delta
711,spn_cryptanalysis/3-stage-spn,spn_cryptanalysis,HCAST,estimate,0,0.0,180.0,0.0,55920000.0,932.0,,932.0,uncorrected_no_delta
712,spn_cryptanalysis/4-stage-spn,spn_cryptanalysis,HCAST,estimate,0,0.0,300.0,0.0,4980000.0,83.0,,83.0,uncorrected_no_delta
713,spn_cryptanalysis/4-stage-spn,spn_cryptanalysis,HCAST,estimate,0,0.0,300.0,0.0,39360000.0,656.0,,656.0,uncorrected_no_delta
717,symbolic_regression/level_1,symbolic_regression,HCAST,estimate,0,0.0,47.0,0.0,6540000.0,109.0,,109.0,uncorrected_no_delta
718,symbolic_regression/level_1,symbolic_regression,HCAST,estimate,0,0.4404184282,47.0,0.0,10260000.0,171.0,,171.0,uncorrected_no_delta
719,symbolic_regression/level_2,symbolic_regression,HCAST,estimate,0,0.0,90.0,0.0,12240000.0,204.0,,204.0,uncorrected_no_delta
720,symbolic_regression/level_2,symbolic_regression,HCAST,estimate,0,0.0,90.0,0.0,12480000.0,208.0,,208.0,uncorrected_no_delta
721,symbolic_regression/level_2,symbolic_regression,HCAST,estimate,0,0.2505735945,90.0,0.0,15780000.0,263.0,,263.0,uncorrected_no_delta
722,symbolic_regression/level_2,symbolic_regression,HCAST,estimate,0,0.5584538644,90.0,0.0,22260000.0,371.0,,371.0,uncorrected_no_delta
723,tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.0,240.0,0.0,1380000.0,23.0,,23.0,uncorrected_no_delta
724,tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.0,240.0,0.0,2880000.0,48.0,,48.0,uncorrected_no_delta
725,tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.0,240.0,0.0,7200000.0,120.0,,120.0,uncorrected_no_delta
726,tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,3.5845e-06,240.0,0.0,26760000.0,446.0,,446.0,uncorrected_no_delta
727,tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.536325609,240.0,0.0,30060000.0,501.0,,501.0,uncorrected_no_delta
728,tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.08805146130000001,240.0,0.0,43620000.0,727.0,,727.0,uncorrected_no_delta
729,tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.9625738119,240.0,0.0,68940000.0,1149.0,,1149.0,uncorrected_no_delta
734,web_hacking/command_injection_easy,web_hacking,HCAST,baseline,1,1.0,32.755,0.0,360000.0,6.0,0.17832179922299699,6.178321799222997,delta_corrected
735,web_hacking/command_injection_easy,web_hacking,HCAST,baseline,1,1.0,32.755,0.0,840000.0,14.0,0.17832179922299699,14.178321799222998,delta_corrected
736,web_hacking/command_injection_easy,web_hacking,HCAST,baseline,0,0.0,32.755,0.0,15780000.0,263.0,0.17832179922299699,263.178321799223,delta_imputed_failure
737,web_hacking/command_injection_easy,web_hacking,HCAST,baseline,1,1.0,32.755,0.0,24060000.0,401.0,0.17832179922299699,401.178321799223,delta_corrected
738,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,420000.0,7.0,0.6268551615616161,7.6268551615616165,delta_corrected
739,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,540000.0,9.0,0.6268551615616161,9.626855161561616,delta_corrected
740,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,780000.0,13.0,0.6268551615616161,13.626855161561616,delta_corrected
741,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,1020000.0,17.0,0.6268551615616161,17.626855161561615,delta_corrected
742,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,1260000.0,21.0,0.6268551615616161,21.626855161561615,delta_corrected
743,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,1740000.0,29.0,0.6268551615616161,29.626855161561615,delta_corrected
744,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,2100000.0,35.0,0.6268551615616161,35.626855161561615,delta_corrected
745,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,3240000.0,54.0,0.6268551615616161,54.626855161561615,delta_corrected
746,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,0.0,3540000.0,59.0,0.6268551615616161,59.626855161561615,delta_corrected
747,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,0,0.0,22.203,0.0,7620000.0,127.0,0.6268551615616161,127.62685516156162,delta_imputed_failure
748,web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,0,0.0,22.203,0.0,13980000.0,233.0,0.6268551615616161,233.62685516156162,delta_imputed_failure
749,web_hacking/command_injection_hard,web_hacking,HCAST,baseline,1,1.0,45.263,0.0,480000.0,8.0,0.19672732587916517,8.196727325879165,delta_corrected
750,web_hacking/command_injection_hard,web_hacking,HCAST,baseline,1,1.0,45.263,0.0,2580000.0,43.0,0.19672732587916517,43.196727325879166,delta_corrected
751,web_hacking/command_injection_hard,web_hacking,HCAST,baseline,1,1.0,45.263,0.0,4320000.0,72.0,0.19672732587916517,72.19672732587917,delta_corrected
752,web_hacking/command_injection_hard,web_hacking,HCAST,baseline,1,1.0,45.263,0.0,9840000.0,164.0,0.19672732587916517,164.19672732587915,delta_corrected
755,wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,1,1.0,1.869,0.0,60000.0,1.0,0.38814002538540276,1.3881400253854028,delta_corrected
756,wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,1,1.0,1.869,0.0,60000.0,1.0,0.38814002538540276,1.3881400253854028,delta_corrected
757,wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,0,0.0,1.869,0.0,120000.0,2.0,0.38814002538540276,2.3881400253854026,delta_imputed_failure
758,wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,0,0.0,1.869,0.0,120000.0,2.0,0.38814002538540276,2.3881400253854026,delta_imputed_failure
759,wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,0,0.0,1.869,0.0,120000.0,2.0,0.38814002538540276,2.3881400253854026,delta_imputed_failure
760,wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,1,1.0,1.869,0.0,180000.0,3.0,0.38814002538540276,3.3881400253854026,delta_corrected
761,wikipedia_research/speaker_of_house,wikipedia_research,HCAST,baseline,1,1.0,1.085,0.0,0.0,0.0,0.5391629297861699,0.5391629297861699,delta_corrected
762,wikipedia_research/speaker_of_house,wikipedia_research,HCAST,baseline,1,1.0,1.085,0.0,60000.0,1.0,0.5391629297861699,1.53916292978617,delta_corrected
763,wikipedia_research/speaker_of_house,wikipedia_research,HCAST,baseline,1,1.0,1.085,0.0,60000.0,1.0,0.5391629297861699,1.53916292978617,delta_corrected
